GEO_ID,NAME,S1902_C01_001E
0500000US42089,"Monroe County, Pennsylvania",55681
0500000US42091,"Montgomery County, Pennsylvania",310347
0500000US42095,"Northampton County, Pennsylvania",112619
0500000US42097,"Northumberland County, Pennsylvania",39981
0500000US42101,"Philadelphia County, Pennsylvania",581604
0500000US42107,"Schuylkill County, Pennsylvania",57392
0500000US42111,"Somerset County, Pennsylvania",29199
0500000US42125,"Washington County, Pennsylvania",83949
0500000US42129,"Westmoreland County, Pennsylvania",149360
0500000US42133,"York County, Pennsylvania",165672
0500000US44003,"Kent County, Rhode Island",68452
0500000US44005,"Newport County, Rhode Island",34657
0500000US44007,"Providence County, Rhode Island",235033
0500000US44009,"Washington County, Rhode Island",49555
0500000US45003,"Aiken County, South Carolina",64654
0500000US45007,"Anderson County, South Carolina",74654
0500000US45013,"Beaufort County, South Carolina",69002
0500000US45015,"Berkeley County, South Carolina",71908
0500000US45019,"Charleston County, South Carolina",150073
0500000US45031,"Darlington County, South Carolina",27401
0500000US45035,"Dorchester County, South Carolina",51741
0500000US45041,"Florence County, South Carolina",52513
0500000US45045,"Greenville County, South Carolina",186036
0500000US45047,"Greenwood County, South Carolina",25816
0500000US45051,"Horry County, South Carolina",124949
0500000US45057,"Lancaster County, South Carolina",31517
0500000US45059,"Laurens County, South Carolina",25220
0500000US45063,"Lexington County, South Carolina",108197
0500000US45073,"Oconee County, South Carolina",31488
0500000US45075,"Orangeburg County, South Carolina",33175
0500000US45077,"Pickens County, South Carolina",46830
0500000US45079,"Richland County, South Carolina",146898
0500000US45083,"Spartanburg County, South Carolina",112951
0500000US45085,"Sumter County, South Carolina",41017
0500000US45091,"York County, South Carolina",96264
0500000US46099,"Minnehaha County, South Dakota",73424
0500000US46103,"Pennington County, South Dakota",43971
0500000US47001,"Anderson County, Tennessee",31261
0500000US47009,"Blount County, Tennessee",48397
0500000US47011,"Bradley County, Tennessee",39620
0500000US47037,"Davidson County, Tennessee",274187
0500000US47059,"Greene County, Tennessee",26660
0500000US47065,"Hamilton County, Tennessee",136858
0500000US47093,"Knox County, Tennessee",181292
0500000US47113,"Madison County, Tennessee",37544
0500000US47119,"Maury County, Tennessee",33326
0500000US47125,"Montgomery County, Tennessee",70494
0500000US47141,"Putnam County, Tennessee",29812
0500000US47147,"Robertson County, Tennessee",24909
0500000US47149,"Rutherford County, Tennessee",104177
0500000US47155,"Sevier County, Tennessee",37846
0500000US47157,"Shelby County, Tennessee",348067
0500000US47163,"Sullivan County, Tennessee",65188
0500000US47165,"Sumner County, Tennessee",64521
0500000US47179,"Washington County, Tennessee",52924
0500000US47187,"Williamson County, Tennessee",72846
0500000US47189,"Wilson County, Tennessee",46158
0500000US48005,"Angelina County, Texas",30052
0500000US48021,"Bastrop County, Texas",25963
0500000US48027,"Bell County, Texas",119178
0500000US48029,"Bexar County, Texas",627634
0500000US48037,"Bowie County, Texas",32244
0500000US48039,"Brazoria County, Texas",117149
0500000US48041,"Brazos County, Texas",77628
0500000US48061,"Cameron County, Texas",122468
0500000US48085,"Collin County, Texas",322585
0500000US48091,"Comal County, Texas",45752
0500000US48099,"Coryell County, Texas",23880
0500000US48113,"Dallas County, Texas",905250
0500000US48121,"Denton County, Texas",274338
0500000US48135,"Ector County, Texas",52023
0500000US48139,"Ellis County, Texas",53294
0500000US48141,"El Paso County, Texas",260710
0500000US48157,"Fort Bend County, Texas",222936
0500000US48167,"Galveston County, Texas",116557
0500000US48181,"Grayson County, Texas",47538
0500000US48183,"Gregg County, Texas",45568
0500000US48187,"Guadalupe County, Texas",50864
0500000US48201,"Harris County, Texas",1583582
0500000US48203,"Harrison County, Texas",22227
0500000US48209,"Hays County, Texas",67346
0500000US48213,"Henderson County, Texas",29103
0500000US48215,"Hidalgo County, Texas",225692
0500000US48231,"Hunt County, Texas",31970
0500000US48245,"Jefferson County, Texas",94743
0500000US48251,"Johnson County, Texas",53992
0500000US48257,"Kaufman County, Texas",35802
0500000US48291,"Liberty County, Texas",26383
0500000US48303,"Lubbock County, Texas",108485
0500000US48309,"McLennan County, Texas",87308
0500000US48329,"Midland County, Texas",56280
0500000US48339,"Montgomery County, Texas",185869
0500000US48347,"Nacogdoches County, Texas",23493
0500000US48355,"Nueces County, Texas",130207
0500000US48361,"Orange County, Texas",32848
0500000US48367,"Parker County, Texas",42804
0500000US48375,"Potter County, Texas",43715
0500000US48381,"Randall County, Texas",48323
0500000US48397,"Rockwall County, Texas",30229
0500000US48409,"San Patricio County, Texas",22216
0500000US48423,"Smith County, Texas",78380
0500000US48439,"Tarrant County, Texas",685443
0500000US48441,"Taylor County, Texas",48934
0500000US48451,"Tom Green County, Texas",44422
0500000US48453,"Travis County, Texas",446342
0500000US48469,"Victoria County, Texas",32956
0500000US48471,"Walker County, Texas",21295
0500000US48479,"Webb County, Texas",72259
0500000US48485,"Wichita County, Texas",48070
0500000US48491,"Williamson County, Texas",170987
0500000US49005,"Cache County, Utah",36600
0500000US49011,"Davis County, Utah",99998
0500000US49035,"Salt Lake County, Utah",357623
0500000US49049,"Utah County, Utah",155089
0500000US49053,"Washington County, Utah",52453
0500000US49057,"Weber County, Utah",80988
0500000US50007,"Chittenden County, Vermont",64271
0500000US51003,"Albemarle County, Virginia",39916
0500000US51013,"Arlington County, Virginia",103408
0500000US51015,"Augusta County, Virginia",27914
0500000US51019,"Bedford County, Virginia",32050
0500000US51041,"Chesterfield County, Virginia",121529
0500000US51059,"Fairfax County, Virginia",392822
0500000US51061,"Fauquier County, Virginia",25498
0500000US51069,"Frederick County, Virginia",30483
0500000US51085,"Hanover County, Virginia",39026
0500000US51087,"Henrico County, Virginia",125854
0500000US51095,"James City County, Virginia",28485
0500000US51107,"Loudoun County, Virginia",120559
0500000US51121,"Montgomery County, Virginia",36971
0500000US51153,"Prince William County, Virginia",139082
0500000US51161,"Roanoke County, Virginia",37968
0500000US51165,"Rockingham County, Virginia",30318
0500000US51177,"Spotsylvania County, Virginia",42568
0500000US51179,"Stafford County, Virginia",43887
0500000US51199,"York County, Virginia",24660
0500000US51510,"Alexandria city, Virginia",69008
0500000US51550,"Chesapeake city, Virginia",83593
0500000US51650,"Hampton city, Virginia",53132
0500000US51680,"Lynchburg city, Virginia",27864
0500000US51700,"Newport News city, Virginia",70546
0500000US51710,"Norfolk city, Virginia",87819
0500000US51740,"Portsmouth city, Virginia",36654
0500000US51760,"Richmond city, Virginia",91396
0500000US51770,"Roanoke city, Virginia",41501
0500000US51800,"Suffolk city, Virginia",32232
0500000US51810,"Virginia Beach city, Virginia",169097
0500000US53005,"Benton County, Washington",69084
0500000US53007,"Chelan County, Washington",27068
0500000US53009,"Clallam County, Washington",32231
0500000US53011,"Clark County, Washington",166335
0500000US53015,"Cowlitz County, Washington",40187
0500000US53021,"Franklin County, Washington",25339
0500000US53025,"Grant County, Washington",30915
0500000US53027,"Grays Harbor County, Washington",27430
0500000US53029,"Island County, Washington",32939
0500000US53033,"King County, Washington",845990
0500000US53035,"Kitsap County, Washington",98490
0500000US53041,"Lewis County, Washington",29078
0500000US53053,"Pierce County, Washington",307056
0500000US53057,"Skagit County, Washington",48056
0500000US53061,"Snohomish County, Washington",284176
0500000US53063,"Spokane County, Washington",193117
0500000US53067,"Thurston County, Washington",105159
0500000US53073,"Whatcom County, Washington",80023
0500000US53077,"Yakima County, Washington",81709
0500000US54003,"Berkeley County, West Virginia",41265
0500000US54011,"Cabell County, West Virginia",39303
0500000US54033,"Harrison County, West Virginia",26794
0500000US54039,"Kanawha County, West Virginia",81804
0500000US54061,"Monongalia County, West Virginia",37603
0500000US54081,"Raleigh County, West Virginia",31315
0500000US54107,"Wood County, West Virginia",36734
0500000US55009,"Brown County, Wisconsin",103894
0500000US55025,"Dane County, Wisconsin",216049
0500000US55027,"Dodge County, Wisconsin",34805
0500000US55035,"Eau Claire County, Wisconsin",39155
0500000US55039,"Fond du Lac County, Wisconsin",40295
0500000US55055,"Jefferson County, Wisconsin",32753
0500000US55059,"Kenosha County, Wisconsin",62950
0500000US55063,"La Crosse County, Wisconsin",46116
0500000US55071,"Manitowoc County, Wisconsin",34508
0500000US55073,"Marathon County, Wisconsin",54558
0500000US55079,"Milwaukee County, Wisconsin",381917
0500000US55087,"Outagamie County, Wisconsin",71702
0500000US55089,"Ozaukee County, Wisconsin",35429
0500000US55097,"Portage County, Wisconsin",27856
0500000US55101,"Racine County, Wisconsin",74960
0500000US55105,"Rock County, Wisconsin",65054
0500000US55109,"St. Croix County, Wisconsin",33062
0500000US55117,"Sheboygan County, Wisconsin",47438
0500000US55127,"Walworth County, Wisconsin",38106
0500000US55131,"Washington County, Wisconsin",53353
0500000US55133,"Waukesha County, Wisconsin",157143
0500000US55139,"Winnebago County, Wisconsin",69636
0500000US55141,"Wood County, Wisconsin",30960
0500000US56021,"Laramie County, Wyoming",37740
0500000US56025,"Natrona County, Wyoming",32564
0500000US72013,"Arecibo Municipio, Puerto Rico",31102
0500000US72021,"Bayamón Municipio, Puerto Rico",70419
0500000US72025,"Caguas Municipio, Puerto Rico",50966
0500000US72031,"Carolina Municipio, Puerto Rico",63199
0500000US72061,"Guaynabo Municipio, Puerto Rico",33758
0500000US72097,"Mayagüez Municipio, Puerto Rico",30711
0500000US72113,"Ponce Municipio, Puerto Rico",51733
0500000US72127,"San Juan Municipio, Puerto Rico",142756
0500000US72135,"Toa Alta Municipio, Puerto Rico",22193
0500000US72137,"Toa Baja Municipio, Puerto Rico",26989
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",24626
