GEO_ID,NAME,S1902_C01_001E
0500000US42095,"Northampton County, Pennsylvania",113312
0500000US42097,"Northumberland County, Pennsylvania",38712
0500000US42101,"Philadelphia County, Pennsylvania",577862
0500000US42107,"Schuylkill County, Pennsylvania",58061
0500000US42111,"Somerset County, Pennsylvania",29481
0500000US42125,"Washington County, Pennsylvania",82396
0500000US42129,"Westmoreland County, Pennsylvania",151362
0500000US42133,"York County, Pennsylvania",169212
0500000US44003,"Kent County, Rhode Island",67432
0500000US44005,"Newport County, Rhode Island",35825
0500000US44007,"Providence County, Rhode Island",237787
0500000US44009,"Washington County, Rhode Island",48898
0500000US45003,"Aiken County, South Carolina",63518
0500000US45007,"Anderson County, South Carolina",74333
0500000US45013,"Beaufort County, South Carolina",66191
0500000US45015,"Berkeley County, South Carolina",69821
0500000US45019,"Charleston County, South Carolina",153179
0500000US45031,"Darlington County, South Carolina",25099
0500000US45035,"Dorchester County, South Carolina",53509
0500000US45041,"Florence County, South Carolina",52716
0500000US45045,"Greenville County, South Carolina",181092
0500000US45047,"Greenwood County, South Carolina",27151
0500000US45051,"Horry County, South Carolina",125157
0500000US45057,"Lancaster County, South Carolina",28903
0500000US45059,"Laurens County, South Carolina",24998
0500000US45063,"Lexington County, South Carolina",107408
0500000US45073,"Oconee County, South Carolina",32113
0500000US45075,"Orangeburg County, South Carolina",31350
0500000US45077,"Pickens County, South Carolina",43859
0500000US45079,"Richland County, South Carolina",146458
0500000US45083,"Spartanburg County, South Carolina",110179
0500000US45085,"Sumter County, South Carolina",39936
0500000US45091,"York County, South Carolina",91868
0500000US46099,"Minnehaha County, South Dakota",71099
0500000US46103,"Pennington County, South Dakota",42161
0500000US47001,"Anderson County, Tennessee",30183
0500000US47009,"Blount County, Tennessee",47871
0500000US47011,"Bradley County, Tennessee",37741
0500000US47037,"Davidson County, Tennessee",267952
0500000US47059,"Greene County, Tennessee",27296
0500000US47065,"Hamilton County, Tennessee",136427
0500000US47093,"Knox County, Tennessee",177479
0500000US47113,"Madison County, Tennessee",38009
0500000US47119,"Maury County, Tennessee",31472
0500000US47125,"Montgomery County, Tennessee",65474
0500000US47141,"Putnam County, Tennessee",29705
0500000US47147,"Robertson County, Tennessee",24867
0500000US47149,"Rutherford County, Tennessee",103456
0500000US47155,"Sevier County, Tennessee",35072
0500000US47157,"Shelby County, Tennessee",347377
0500000US47163,"Sullivan County, Tennessee",66956
0500000US47165,"Sumner County, Tennessee",62455
0500000US47179,"Washington County, Tennessee",52788
0500000US47187,"Williamson County, Tennessee",71407
0500000US47189,"Wilson County, Tennessee",46768
0500000US48005,"Angelina County, Texas",30344
0500000US48021,"Bastrop County, Texas",25974
0500000US48027,"Bell County, Texas",114953
0500000US48029,"Bexar County, Texas",625260
0500000US48037,"Bowie County, Texas",32915
0500000US48039,"Brazoria County, Texas",114265
0500000US48041,"Brazos County, Texas",77806
0500000US48061,"Cameron County, Texas",121009
0500000US48085,"Collin County, Texas",312298
0500000US48091,"Comal County, Texas",44382
0500000US48099,"Coryell County, Texas",22380
0500000US48113,"Dallas County, Texas",891554
0500000US48121,"Denton County, Texas",265729
0500000US48135,"Ector County, Texas",50724
0500000US48139,"Ellis County, Texas",53454
0500000US48141,"El Paso County, Texas",255736
0500000US48157,"Fort Bend County, Texas",214215
0500000US48167,"Galveston County, Texas",117452
0500000US48181,"Grayson County, Texas",46621
0500000US48183,"Gregg County, Texas",46314
0500000US48187,"Guadalupe County, Texas",50383
0500000US48201,"Harris County, Texas",1538072
0500000US48203,"Harrison County, Texas",22997
0500000US48209,"Hays County, Texas",63497
0500000US48213,"Henderson County, Texas",30422
0500000US48215,"Hidalgo County, Texas",226000
0500000US48231,"Hunt County, Texas",30698
0500000US48245,"Jefferson County, Texas",94400
0500000US48251,"Johnson County, Texas",55458
0500000US48257,"Kaufman County, Texas",35725
0500000US48291,"Liberty County, Texas",24886
0500000US48303,"Lubbock County, Texas",110867
0500000US48309,"McLennan County, Texas",87345
0500000US48329,"Midland County, Texas",53655
0500000US48339,"Montgomery County, Texas",179867
0500000US48347,"Nacogdoches County, Texas",24734
0500000US48355,"Nueces County, Texas",129264
0500000US48361,"Orange County, Texas",32952
0500000US48367,"Parker County, Texas",42629
0500000US48375,"Potter County, Texas",42467
0500000US48381,"Randall County, Texas",49310
0500000US48397,"Rockwall County, Texas",29401
0500000US48409,"San Patricio County, Texas",23156
0500000US48423,"Smith County, Texas",77469
0500000US48439,"Tarrant County, Texas",681915
0500000US48441,"Taylor County, Texas",48997
0500000US48451,"Tom Green County, Texas",42501
0500000US48453,"Travis County, Texas",437375
0500000US48469,"Victoria County, Texas",32572
0500000US48471,"Walker County, Texas",20097
0500000US48479,"Webb County, Texas",70418
0500000US48485,"Wichita County, Texas",46671
0500000US48491,"Williamson County, Texas",164805
0500000US49005,"Cache County, Utah",35895
0500000US49011,"Davis County, Utah",99117
0500000US49035,"Salt Lake County, Utah",358269
0500000US49049,"Utah County, Utah",151010
0500000US49053,"Washington County, Utah",49468
0500000US49057,"Weber County, Utah",80956
0500000US50007,"Chittenden County, Vermont",63887
0500000US51003,"Albemarle County, Virginia",39568
0500000US51013,"Arlington County, Virginia",100732
0500000US51015,"Augusta County, Virginia",28533
0500000US51019,"Bedford County, Virginia",30259
0500000US51041,"Chesterfield County, Virginia",119732
0500000US51059,"Fairfax County, Virginia",391479
0500000US51061,"Fauquier County, Virginia",23334
0500000US51069,"Frederick County, Virginia",29505
0500000US51085,"Hanover County, Virginia",37481
0500000US51087,"Henrico County, Virginia",124447
0500000US51095,"James City County, Virginia",29312
0500000US51107,"Loudoun County, Virginia",117946
0500000US51121,"Montgomery County, Virginia",34549
0500000US51153,"Prince William County, Virginia",137434
0500000US51161,"Roanoke County, Virginia",38879
0500000US51165,"Rockingham County, Virginia",30333
0500000US51177,"Spotsylvania County, Virginia",43049
0500000US51179,"Stafford County, Virginia",44246
0500000US51199,"York County, Virginia",23533
0500000US51510,"Alexandria city, Virginia",68796
0500000US51550,"Chesapeake city, Virginia",83904
0500000US51650,"Hampton city, Virginia",53420
0500000US51680,"Lynchburg city, Virginia",27870
0500000US51700,"Newport News city, Virginia",68768
0500000US51710,"Norfolk city, Virginia",87760
0500000US51740,"Portsmouth city, Virginia",37123
0500000US51760,"Richmond city, Virginia",88421
0500000US51770,"Roanoke city, Virginia",42636
0500000US51800,"Suffolk city, Virginia",30689
0500000US51810,"Virginia Beach city, Virginia",167008
0500000US53005,"Benton County, Washington",67815
0500000US53007,"Chelan County, Washington",27087
0500000US53009,"Clallam County, Washington",31361
0500000US53011,"Clark County, Washington",165133
0500000US53015,"Cowlitz County, Washington",40036
0500000US53021,"Franklin County, Washington",25542
0500000US53025,"Grant County, Washington",29758
0500000US53027,"Grays Harbor County, Washington",27401
0500000US53029,"Island County, Washington",32464
0500000US53033,"King County, Washington",825188
0500000US53035,"Kitsap County, Washington",95249
0500000US53041,"Lewis County, Washington",29969
0500000US53053,"Pierce County, Washington",302388
0500000US53057,"Skagit County, Washington",45447
0500000US53061,"Snohomish County, Washington",278683
0500000US53063,"Spokane County, Washington",187603
0500000US53067,"Thurston County, Washington",103319
0500000US53073,"Whatcom County, Washington",81973
0500000US53077,"Yakima County, Washington",79700
0500000US54003,"Berkeley County, West Virginia",41198
0500000US54011,"Cabell County, West Virginia",41147
0500000US54033,"Harrison County, West Virginia",27787
0500000US54039,"Kanawha County, West Virginia",80762
0500000US54061,"Monongalia County, West Virginia",37575
0500000US54081,"Raleigh County, West Virginia",30469
0500000US54107,"Wood County, West Virginia",36214
0500000US55009,"Brown County, Wisconsin",101533
0500000US55025,"Dane County, Wisconsin",211842
0500000US55027,"Dodge County, Wisconsin",33273
0500000US55035,"Eau Claire County, Wisconsin",40277
0500000US55039,"Fond du Lac County, Wisconsin",41938
0500000US55055,"Jefferson County, Wisconsin",31607
0500000US55059,"Kenosha County, Wisconsin",61593
0500000US55063,"La Crosse County, Wisconsin",46846
0500000US55071,"Manitowoc County, Wisconsin",33272
0500000US55073,"Marathon County, Wisconsin",54739
0500000US55079,"Milwaukee County, Wisconsin",382382
0500000US55087,"Outagamie County, Wisconsin",71492
0500000US55089,"Ozaukee County, Wisconsin",34913
0500000US55097,"Portage County, Wisconsin",27360
0500000US55101,"Racine County, Wisconsin",75876
0500000US55105,"Rock County, Wisconsin",63037
0500000US55109,"St. Croix County, Wisconsin",32583
0500000US55117,"Sheboygan County, Wisconsin",46504
0500000US55127,"Walworth County, Wisconsin",39679
0500000US55131,"Washington County, Wisconsin",53983
0500000US55133,"Waukesha County, Wisconsin",154970
0500000US55139,"Winnebago County, Wisconsin",69417
0500000US55141,"Wood County, Wisconsin",32383
0500000US56021,"Laramie County, Wyoming",38705
0500000US56025,"Natrona County, Wyoming",33323
0500000US72013,"Arecibo Municipio, Puerto Rico",31550
0500000US72021,"Bayamón Municipio, Puerto Rico",71307
0500000US72025,"Caguas Municipio, Puerto Rico",49862
0500000US72031,"Carolina Municipio, Puerto Rico",66008
0500000US72061,"Guaynabo Municipio, Puerto Rico",34080
0500000US72097,"Mayagüez Municipio, Puerto Rico",29553
0500000US72113,"Ponce Municipio, Puerto Rico",56032
0500000US72127,"San Juan Municipio, Puerto Rico",148344
0500000US72135,"Toa Alta Municipio, Puerto Rico",22511
0500000US72137,"Toa Baja Municipio, Puerto Rico",27396
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",24427
