GEO_ID,NAME,S1902_C01_001E
0500000US42125,"Washington County, Pennsylvania",83097
0500000US42129,"Westmoreland County, Pennsylvania",152569
0500000US42133,"York County, Pennsylvania",167625
0500000US44003,"Kent County, Rhode Island",67705
0500000US44005,"Newport County, Rhode Island",33705
0500000US44007,"Providence County, Rhode Island",240912
0500000US44009,"Washington County, Rhode Island",50296
0500000US45003,"Aiken County, South Carolina",63586
0500000US45007,"Anderson County, South Carolina",72551
0500000US45013,"Beaufort County, South Carolina",62612
0500000US45015,"Berkeley County, South Carolina",67838
0500000US45019,"Charleston County, South Carolina",141214
0500000US45031,"Darlington County, South Carolina",26382
0500000US45035,"Dorchester County, South Carolina",49402
0500000US45041,"Florence County, South Carolina",50857
0500000US45045,"Greenville County, South Carolina",176771
0500000US45047,"Greenwood County, South Carolina",27319
0500000US45051,"Horry County, South Carolina",109447
0500000US45057,"Lancaster County, South Carolina",29930
0500000US45059,"Laurens County, South Carolina",22593
0500000US45063,"Lexington County, South Carolina",105785
0500000US45073,"Oconee County, South Carolina",29728
0500000US45075,"Orangeburg County, South Carolina",33275
0500000US45077,"Pickens County, South Carolina",42258
0500000US45079,"Richland County, South Carolina",141993
0500000US45083,"Spartanburg County, South Carolina",105420
0500000US45085,"Sumter County, South Carolina",41041
0500000US45091,"York County, South Carolina",88624
0500000US46099,"Minnehaha County, South Dakota",67163
0500000US46103,"Pennington County, South Dakota",39684
0500000US47001,"Anderson County, Tennessee",31256
0500000US47009,"Blount County, Tennessee",48905
0500000US47011,"Bradley County, Tennessee",36744
0500000US47037,"Davidson County, Tennessee",254655
0500000US47059,"Greene County, Tennessee",28914
0500000US47065,"Hamilton County, Tennessee",133444
0500000US47093,"Knox County, Tennessee",180706
0500000US47113,"Madison County, Tennessee",34199
0500000US47119,"Maury County, Tennessee",31325
0500000US47125,"Montgomery County, Tennessee",64000
0500000US47141,"Putnam County, Tennessee",29055
0500000US47147,"Robertson County, Tennessee",24771
0500000US47149,"Rutherford County, Tennessee",94768
0500000US47155,"Sevier County, Tennessee",35873
0500000US47157,"Shelby County, Tennessee",342041
0500000US47163,"Sullivan County, Tennessee",67075
0500000US47165,"Sumner County, Tennessee",61478
0500000US47179,"Washington County, Tennessee",53237
0500000US47187,"Williamson County, Tennessee",66274
0500000US47189,"Wilson County, Tennessee",43566
0500000US48005,"Angelina County, Texas",30706
0500000US48021,"Bastrop County, Texas",27748
0500000US48027,"Bell County, Texas",101634
0500000US48029,"Bexar County, Texas",608722
0500000US48037,"Bowie County, Texas",32028
0500000US48039,"Brazoria County, Texas",108627
0500000US48041,"Brazos County, Texas",68707
0500000US48061,"Cameron County, Texas",118782
0500000US48085,"Collin County, Texas",290609
0500000US48091,"Comal County, Texas",41647
0500000US48099,"Coryell County, Texas",17817
0500000US48113,"Dallas County, Texas",852266
0500000US48121,"Denton County, Texas",241661
0500000US48135,"Ector County, Texas",49905
0500000US48139,"Ellis County, Texas",49819
0500000US48141,"El Paso County, Texas",257285
0500000US48157,"Fort Bend County, Texas",194513
0500000US48167,"Galveston County, Texas",108966
0500000US48181,"Grayson County, Texas",46447
0500000US48183,"Gregg County, Texas",45443
0500000US48187,"Guadalupe County, Texas",49217
0500000US48201,"Harris County, Texas",1417603
0500000US48203,"Harrison County, Texas",24238
0500000US48209,"Hays County, Texas",56754
0500000US48213,"Henderson County, Texas",29567
0500000US48215,"Hidalgo County, Texas",215877
0500000US48231,"Hunt County, Texas",30913
0500000US48245,"Jefferson County, Texas",92904
0500000US48251,"Johnson County, Texas",52562
0500000US48257,"Kaufman County, Texas",36007
0500000US48291,"Liberty County, Texas",24215
0500000US48303,"Lubbock County, Texas",104390
0500000US48309,"McLennan County, Texas",84117
0500000US48329,"Midland County, Texas",50842
0500000US48339,"Montgomery County, Texas",165692
0500000US48347,"Nacogdoches County, Texas",23198
0500000US48355,"Nueces County, Texas",122780
0500000US48361,"Orange County, Texas",30786
0500000US48367,"Parker County, Texas",43364
0500000US48375,"Potter County, Texas",42442
0500000US48381,"Randall County, Texas",48977
0500000US48397,"Rockwall County, Texas",27513
0500000US48409,"San Patricio County, Texas",21525
0500000US48423,"Smith County, Texas",80332
0500000US48439,"Tarrant County, Texas",653266
0500000US48441,"Taylor County, Texas",48414
0500000US48451,"Tom Green County, Texas",41711
0500000US48453,"Travis County, Texas",410683
0500000US48469,"Victoria County, Texas",32489
0500000US48471,"Walker County, Texas",20400
0500000US48479,"Webb County, Texas",67463
0500000US48485,"Wichita County, Texas",45805
0500000US48491,"Williamson County, Texas",156738
0500000US49005,"Cache County, Utah",35306
0500000US49011,"Davis County, Utah",95981
0500000US49035,"Salt Lake County, Utah",346530
0500000US49049,"Utah County, Utah",143178
0500000US49053,"Washington County, Utah",46216
0500000US49057,"Weber County, Utah",79548
0500000US50007,"Chittenden County, Vermont",62328
0500000US51003,"Albemarle County, Virginia",37395
0500000US51013,"Arlington County, Virginia",91386
0500000US51015,"Augusta County, Virginia",28445
0500000US51019,"Bedford County, Virginia",25858
0500000US51041,"Chesterfield County, Virginia",110729
0500000US51059,"Fairfax County, Virginia",391386
0500000US51061,"Fauquier County, Virginia",22895
0500000US51069,"Frederick County, Virginia",28572
0500000US51085,"Hanover County, Virginia",36328
0500000US51087,"Henrico County, Virginia",123503
0500000US51095,"James City County, Virginia",26944
0500000US51107,"Loudoun County, Virginia",106492
0500000US51121,"Montgomery County, Virginia",33946
0500000US51153,"Prince William County, Virginia",131840
0500000US51161,"Roanoke County, Virginia",37931
0500000US51165,"Rockingham County, Virginia",28734
0500000US51177,"Spotsylvania County, Virginia",42896
0500000US51179,"Stafford County, Virginia",42033
0500000US51199,"York County, Virginia",23436
0500000US51510,"Alexandria city, Virginia",64723
0500000US51550,"Chesapeake city, Virginia",78004
0500000US51650,"Hampton city, Virginia",51006
0500000US51680,"Lynchburg city, Virginia",29648
0500000US51700,"Newport News city, Virginia",66533
0500000US51710,"Norfolk city, Virginia",86480
0500000US51740,"Portsmouth city, Virginia",36207
0500000US51760,"Richmond city, Virginia",84355
0500000US51770,"Roanoke city, Virginia",41267
0500000US51800,"Suffolk city, Virginia",30199
0500000US51810,"Virginia Beach city, Virginia",162521
0500000US53005,"Benton County, Washington",65598
0500000US53007,"Chelan County, Washington",26943
0500000US53009,"Clallam County, Washington",31458
0500000US53011,"Clark County, Washington",160304
0500000US53015,"Cowlitz County, Washington",40659
0500000US53021,"Franklin County, Washington",23332
0500000US53025,"Grant County, Washington",31009
0500000US53027,"Grays Harbor County, Washington",25619
0500000US53029,"Island County, Washington",32932
0500000US53033,"King County, Washington",797665
0500000US53035,"Kitsap County, Washington",100688
0500000US53041,"Lewis County, Washington",29829
0500000US53053,"Pierce County, Washington",298160
0500000US53057,"Skagit County, Washington",45801
0500000US53061,"Snohomish County, Washington",268449
0500000US53063,"Spokane County, Washington",187360
0500000US53067,"Thurston County, Washington",101970
0500000US53073,"Whatcom County, Washington",79958
0500000US53077,"Yakima County, Washington",80071
0500000US54003,"Berkeley County, West Virginia",39569
0500000US54011,"Cabell County, West Virginia",39053
0500000US54033,"Harrison County, West Virginia",26713
0500000US54039,"Kanawha County, West Virginia",81094
0500000US54061,"Monongalia County, West Virginia",35029
0500000US54081,"Raleigh County, West Virginia",32121
0500000US54107,"Wood County, West Virginia",34923
0500000US55009,"Brown County, Wisconsin",98471
0500000US55025,"Dane County, Wisconsin",206024
0500000US55027,"Dodge County, Wisconsin",32762
0500000US55035,"Eau Claire County, Wisconsin",40053
0500000US55039,"Fond du Lac County, Wisconsin",41277
0500000US55055,"Jefferson County, Wisconsin",32457
0500000US55059,"Kenosha County, Wisconsin",61072
0500000US55063,"La Crosse County, Wisconsin",45705
0500000US55071,"Manitowoc County, Wisconsin",34029
0500000US55073,"Marathon County, Wisconsin",53343
0500000US55079,"Milwaukee County, Wisconsin",376552
0500000US55087,"Outagamie County, Wisconsin",68937
0500000US55089,"Ozaukee County, Wisconsin",33994
0500000US55097,"Portage County, Wisconsin",27479
0500000US55101,"Racine County, Wisconsin",75903
0500000US55105,"Rock County, Wisconsin",63615
0500000US55109,"St. Croix County, Wisconsin",31005
0500000US55117,"Sheboygan County, Wisconsin",45977
0500000US55127,"Walworth County, Wisconsin",39012
0500000US55131,"Washington County, Wisconsin",51755
0500000US55133,"Waukesha County, Wisconsin",152806
0500000US55139,"Winnebago County, Wisconsin",68069
0500000US55141,"Wood County, Wisconsin",32045
0500000US56021,"Laramie County, Wyoming",37687
0500000US56025,"Natrona County, Wyoming",30158
0500000US72013,"Arecibo Municipio, Puerto Rico",33444
0500000US72021,"Bayamón Municipio, Puerto Rico",72305
0500000US72025,"Caguas Municipio, Puerto Rico",49636
0500000US72031,"Carolina Municipio, Puerto Rico",64554
0500000US72061,"Guaynabo Municipio, Puerto Rico",34648
0500000US72097,"Mayagüez Municipio, Puerto Rico",31168
0500000US72113,"Ponce Municipio, Puerto Rico",56625
0500000US72127,"San Juan Municipio, Puerto Rico",144994
0500000US72135,"Toa Alta Municipio, Puerto Rico",23402
0500000US72137,"Toa Baja Municipio, Puerto Rico",31178
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",25834
